title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,imageURL
Rep,Blaine,,Luetkemeyer,,,R,MO,3,1,M,202-225-2956,202-225-5712,http://luetkemeyer.house.gov,http://luetkemeyer.house.gov/contact/,2440 Rayburn House Office Building,L000569,20400,H8MO09153,412292,N00030026,RepBlainePress,http://www.opencongress.org/wiki/Blaine_Luetkemeyer,http://youtube.com/BLuetkemeyer,1358702716,,,5/7/1952,http://upload.wikimedia.org/wikipedia/commons/5/5f/Blaine_Luetkemeyer.jpg
Rep,Blake,,Farenthold,,,R,TX,27,1,M,202-225-7742,202-226-1134,http://farenthold.house.gov,http://farentholdforms.house.gov/contact/,117 Cannon House Office Building,F000460,116919,H0TX27061,412482,N00031672,Farenthold,http://www.opencongress.org/wiki/Blake_Farenthold,http://youtube.com/BlakeFarenthold,1.86894E+14,,,12/12/1961,"http://upload.wikimedia.org/wikipedia/commons/4/4f/Blake_Farenthold,_Official_Portrait,_112th_Congress.jpg"
Sen,Blanche,Lambert,Lincoln,,,D,AR,Senior Seat,0,F,,,http://lincoln.senate.gov/,,,L000035,26723,S8MS00162,300068,N00008092,,http://www.opencongress.org/wiki/Blanche_Lincoln,http://youtube.com/SenatorLincoln,,,III,9/30/1960,http://upload.wikimedia.org/wikipedia/commons/d/d1/Lincoln-portrait-2007.jpg
Sen,Bob,,Corker,,,R,TN,Junior Seat,1,M,202-224-3344,202-228-0566,http://www.corker.senate.gov,http://www.corker.senate.gov/public/index.cfm?p=ContactMe,425 Dirksen Senate Office Building,C001071,65905,S6TN00216,412248,N00027441,SenBobCorker,http://www.opencongress.org/wiki/Bob_Corker,http://youtube.com/senatorcorker,1.09251E+14,,I,8/24/1952,http://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Bobcorker.jpg/220px-Bobcorker.jpg
Rep,Bob,,Dold,Jr.,,R,IL,10,0,M,202-225-4835,202-225-0837,http://dold.house.gov/,,212 Cannon House Office Building,D000613,116548,H0IL10302,412420,N00031103,RepDold,http://www.opencongress.org/wiki/Robert_Dold,http://youtube.com/RepDold,1.31681E+11,,,6/23/1969,"http://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Robert_Dold,_Official_Portrait,_112th_Congress.jpg/220px-Robert_Dold,_Official_Portrait,_112th_Congress.jpg"
Rep,Bob,R.,Etheridge,,,D,NC,2,0,M,,,http://www.house.gov/etheridge,,,E000226,118,H6NC02080,400125,N00002269,,http://www.opencongress.org/wiki/Bob_Etheridge,,,,,8/7/1941,http://upload.wikimedia.org/wikipedia/commons/d/d1/Bob_Etheridge.jpg
Rep,Bob,,Filner,,,D,CA,51,0,M,202-225-8045,202-225-9073,http://www.house.gov/filner,http://www.house.gov/writerep,2428 Rayburn House Office Building,F000116,26774,H2CA50034,400133,N00007033,CongBobFilner,http://www.opencongress.org/wiki/Bob_Filner,http://youtube.com/bobfilnerca51,bobfilner,,,9/4/1942,http://upload.wikimedia.org/wikipedia/commons/c/c1/Bob_Filner_mayoral_portrait.jpg
Rep,Bob,W.,Goodlatte,,Bob,R,VA,6,1,M,202-225-5431,202-225-9681,http://goodlatte.house.gov/,http://goodlatte.house.gov/contacts/new,2309 Rayburn House Office Building,G000289,27116,H2VA06115,400154,N00009154,RepGoodlatte,http://www.opencongress.org/wiki/Robert_Goodlatte,http://youtube.com/RepBobGoodlatte,6459789414,,,9/22/1952,"http://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Bob_Gibbs,_Official_Portrait,_112th_Congress.jpg/220px-Bob_Gibbs,_Official_Portrait,_112th_Congress.jpg"
Rep,Bob,,Gibbs,,,R,OH,7,1,M,202-225-6265,202-225-3394,http://gibbs.house.gov,http://gibbs.house.gov/contact-me/email-me,329 Cannon House Office Building,G000563,45466,H0OH18077,412463,N00031128,RepBobGibbs,http://www.opencongress.org/wiki/Bob_Gibbs,http://youtube.com/RepBobGibbs,1.91159E+14,,,6/14/1954,http://upload.wikimedia.org/wikipedia/en/7/79/Bob_Goodlatte_Official.jpg
Rep,Bob,,Inglis,Sr.,Bob,R,SC,4,0,M,,,http://inglis.house.gov,,,I000023,27064,H2SC04022,400649,N00002460,bobinglis,http://www.opencongress.org/wiki/Robert_Inglis,http://youtube.com/CongressmanInglis,,,,10/11/1959,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Bob_Inglis_congressional_portrait.jpg/220px-Bob_Inglis_congressional_portrait.jpg
Rep,Bobby,,Bright,,,D,AL,2,0,M,,,http://www.bright.house.gov,,,B001264,104839,H8AL02130,412267,N00029838,,http://www.opencongress.org/wiki/Bobby_Bright,,,,,7/21/1952,http://upload.wikimedia.org/wikipedia/commons/b/b8/Bobby_Bright_official_photo.JPG
Rep,Bobby,,Jindal,,Bobby,R,LA,1,0,M,,,http://www.house.gov/jindal,,,J000287,35481,H4LA00016,400634,N00026786,,http://www.opencongress.org/wiki/Piyush_Jindal,,,,,6/10/1971,"http://upload.wikimedia.org/wikipedia/commons/1/1c/Bobby_Jindal,_official_109th_Congressional_photo.jpg"
Rep,Bobby,L.,Rush,,,D,IL,1,1,M,202-225-4372,202-226-0333,http://rush.house.gov,http://rush.house.gov/contact-me/email-me,2268 Rayburn House Office Building,R000515,26831,H2IL01042,400350,N00004887,RepBobbyRush,http://www.opencongress.org/wiki/Bobby_Rush,http://youtube.com/CongressmanRush,2.30754E+14,,,11/23/1946,http://upload.wikimedia.org/wikipedia/en/3/33/Bobby_rush.gif
Rep,Brad,,Ellsworth,,,D,IN,8,0,M,,,http://ellsworth.house.gov,,,E000289,57497,H6IN08210,412206,N00027575,,http://www.opencongress.org/wiki/Brad_Ellsworth,http://youtube.com/RepBradEllsworth,,,,9/11/1958,"http://upload.wikimedia.org/wikipedia/commons/a/ac/Brad_Ellsworth,_official_110th_Congress_photo.jpg"
Rep,Brad,J.,Sherman,,,D,CA,30,1,M,202-225-5911,202-225-5879,http://bradsherman.house.gov,http://www.house.gov/sherman/contact/,2242 Rayburn House Office Building,S000344,142,H6CA24113,400371,N00006897,BradSherman,http://www.opencongress.org/wiki/Brad_Sherman,http://youtube.com/shermanca27,63158229861,,,10/24/1954,http://bradsherman.house.gov/Rep.%2520Sherman%2520Official%2520Portrait.JPG
Rep,Brad,R.,Wenstrup,,,R,OH,2,1,M,202-225-3164,,http://wenstrup.house.gov,http://wenstrup.house.gov/contact/,1223 Longworth House Office Building,W000815,135326,H2OH02085,412564,N00033310,RepBradWenstrup,,http://youtube.com/repbradwenstrup,1.24463E+14,,,6/17/1958,https://wenstrup.house.gov/images/img-avatar.png
Rep,Bradley,,Byrne,,,R,AL,1,1,M,202-225-4931,,,,2236 Rayburn House Office Building,B001289,27584,H4AL01123,412601,N00035380,,,,,,,2/16/1955,http://yellowhammernews.com/wp-content/uploads/2013/08/YH-Bradley-Byrne.png
Rep,Bradley,S.,Schneider,,,D,IL,10,1,M,202-225-4835,,http://schneider.house.gov,http://schneider.house.gov/contact/email-me,317 Cannon House Office Building,S001190,134948,H2IL10068,412534,N00033101,RepSchneider,,http://youtube.com/RepBradSchneider,4.0103E+14,,,8/20/1961,http://upload.wikimedia.org/wikipedia/commons/1/17/Schneider-IL10-pic_0A.jpg
Rep,Brett,Brett,Guthrie,,,R,KY,2,1,M,202-225-3501,202-226-2019,http://guthrie.house.gov,http://guthrie.house.gov/contact-brett/,308 Cannon House Office Building,G000558,18829,H8KY02031,412278,N00029675,RepGuthrie,http://www.opencongress.org/wiki/Steven_Guthrie,http://youtube.com/BrettGuthrie,,,,2/18/1964,http://upload.wikimedia.org/wikipedia/en/b/b9/Brett_Guthrie_high_resolution.jpg
Rep,Brian,P.,Bilbray,,,R,CA,50,0,M,202-225-0508,202-225-2558,http://www.house.gov/bilbray,http://www.house.gov/bilbray/contact.shtml,2410 Rayburn House Office Building,B000461,21916,H4CA49032,400570,N00006981,BilbrayCA50,http://www.opencongress.org/wiki/Brian_Bilbray,http://youtube.com/CongressmanBilbray,CongressmanBilbray,,,1/28/1951,http://media.washingtonpost.com/wp-srv/politics/congress/members/photos/228/B001229.jpg
Rep,Brian,N.,Baird,,,D,WA,3,0,M,,,http://www.baird.house.gov,,,B001229,837,H6WA03135,400011,N00007936,,http://www.opencongress.org/wiki/Brian_Baird,,,,,3/7/1956,http://upload.wikimedia.org/wikipedia/commons/4/4a/Brian_Bilbray.jpg
Rep,Brian,M.,Higgins,,,D,NY,26,1,M,202-225-3306,202-226-0347,http://www.house.gov/higgins,http://higgins.house.gov/contact,2459 Rayburn House Office Building,H001038,23127,H4NY27076,400641,N00027060,RepBrianHiggins,http://www.opencongress.org/wiki/Brian_Higgins,http://youtube.com/CongressmanHiggins,88144056440,,,10/6/1959,"http://upload.wikimedia.org/wikipedia/commons/3/30/Brian_Higgins,_official_Congressional_photo_portrait.JPG"
Sen,Brian,Emanuel,Schatz,,,D,HI,Senior Seat,1,M,202-224-3934,202-224-6747,http://www.schatz.senate.gov,http://www.schatz.senate.gov/contact,722 Hart Senate Office Building,S001194,17852,S4HI00136,412507,N00028138,SenBrianSchatz,,http://youtube.com/senbrianschatz,3.57806E+14,,III,10/20/1972,"http://upload.wikimedia.org/wikipedia/commons/2/27/Brian_Schatz,_official_portrait,_113th_Congress_2.jpg"
Rep,Bruce,L.,Braley,,,D,IA,1,1,M,202-225-2911,202-225-6666,http://braley.house.gov,http://braley.house.gov/contact,2263 Rayburn House Office Building,B001259,57382,H6IA01098,412208,N00027464,BruceBraley,http://www.opencongress.org/wiki/Bruce_Braley,http://youtube.com/repbrucebraley,1.78887E+14,,,10/30/1957,http://upload.wikimedia.org/wikipedia/commons/e/e2/Bruce_Braley_official_110th_Congress_photo_portrait.jpg
Sen,Byron,L.,Dorgan,,,D,ND,Junior Seat,0,M,,,http://dorgan.senate.gov,,,D000432,53332,S2ND00040,300037,N00004615,,http://www.opencongress.org/wiki/Byron_Dorgan,http://youtube.com/senatordorgan,,,III,5/14/1942,"http://upload.wikimedia.org/wikipedia/commons/b/b1/Byron_Dorgan,_official_photo_portrait_2.jpg"
Rep,C.,A. Dutch,Ruppersberger,,,D,MD,2,1,M,202-225-3061,202-225-3094,http://www.house.gov/ruppersberger,http://dutch.house.gov/contact.shtml,2416 Rayburn House Office Building,R000576,36130,H2MD02160,400349,N00025482,Call_Me_Dutch,http://www.opencongress.org/wiki/C.A._Dutch_Ruppersberger,http://youtube.com/ruppersberger,1.84757E+14,,,1/31/1946,http://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Dutchruppersberger.jpeg/220px-Dutchruppersberger.jpeg
Rep,C.,W. Bill,Young,,,R,FL,13,0,M,202-225-5961,202-225-9764,http://www.house.gov/young,http://www.house.gov/writerep,2407 Rayburn House Office Building,Y000031,26802,H6FL06035,400439,N00001817,,http://www.opencongress.org/wiki/C._W._Bill_Young,http://youtube.com/CongBillYoung,,,,12/16/1930,http://beta.congress.gov/img/member/112_rp_in_9_young_todd.jpg
Rep,Candice,S.,Miller,,,R,MI,10,1,F,202-225-2106,202-226-1169,http://candicemiller.house.gov,http://candicemiller.house.gov/contact-me/email-me,320 Cannon House Office Building,M001150,2062,H6MI12181,400276,N00009795,CandiceMiller,http://www.opencongress.org/wiki/Candice_Miller,http://youtube.com/candicemi10,2.10402E+11,,,5/7/1954,"http://upload.wikimedia.org/wikipedia/commons/b/be/Candice_Miller,_official_portrait,_112th_Congress.jpg"
Sen,Carl,,Levin,,,D,MI,Senior Seat,1,M,202-224-6221,202-224-1388,http://www.levin.senate.gov,http://www.levin.senate.gov/contact/,269 Russell Senate Office Building,L000261,53307,S8MI00158,300066,N00001691,SenCarlLevin,http://www.opencongress.org/wiki/Carl_Levin,http://youtube.com/SenCarlLevin,7481814545,,II,6/28/1934,http://upload.wikimedia.org/wikipedia/commons/f/f3/Carl_Levin_official_portrait.jpg
Rep,Carol,,Shea-Porter,,,D,NH,1,1,F,202-225-5456,,http://shea-porter.house.gov,http://shea-porter.house.gov/contact/email-me,1530 Longworth House Office Building,S001170,65891,H6NH01230,412219,N00028091,RepSheaPorter,http://www.opencongress.org/wiki/Carol_Shea-Porter,http://youtube.com/RepCarolSheaPorter,4.22461E+14,,,12/2/1952,"http://upload.wikimedia.org/wikipedia/commons/b/bd/Carol_Shea-Porter,_official_110th_Congress_photo_portrait.jpg"
Rep,Carolyn,Cheeks,Kilpatrick,,,D,MI,13,0,F,,,http://www.house.gov/kilpatrick,,,K000180,522,H6MI15127,400217,N00004005,RepKilpatrick,http://www.opencongress.org/wiki/Carolyn_Cheeks_Kilpatrick,http://youtube.com/repkilpatrick,,,,6/25/1945,http://www.nndb.com/people/486/000039369/carolyn-kilpatrick-1-sized.jpg
Rep,Carolyn,B.,Maloney,,,D,NY,12,1,F,202-225-7944,202-225-4709,http://maloney.house.gov,http://maloney.house.gov/index.php?option=com_email_form&amp;Itemid=73,2308 Rayburn House Office Building,M000087,26978,H2NY14037,400251,N00000078,RepMaloney,http://www.opencongress.org/wiki/Carolyn_Maloney,,3.97176E+14,,,2/19/1946,http://nyopoliticker.files.wordpress.com/2012/06/carolyn-maloney.jpg
Rep,Carolyn,,McCarthy,,,D,NY,4,1,F,202-225-5516,202-225-5758,http://www.house.gov/carolynmccarthy,http://www.house.gov/writerep,2346 Rayburn House Office Building,M000309,693,H6NY04112,400257,N00001148,RepMcCarthyNY,http://www.opencongress.org/wiki/Carolyn_McCarthy,http://youtube.com/CarolynMcCarthy,,,,1/5/1944,http://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Carolyn_McCarthy_2012_portrait.jpeg/220px-Carolyn_McCarthy_2012_portrait.jpeg
Sen,Carte,P.,Goodwin,,,D,WV,Junior Seat,0,M,,,,,,G000561,126202,,412389,N00032762,,http://www.opencongress.org/wiki/Carte_Goodwin,,,,I,2/27/1974,http://upload.wikimedia.org/wikipedia/commons/6/6e/Carte_Goodwin_Official_Photo.jpg
Rep,Cathy,,McMorris Rodgers,,,R,WA,5,1,F,202-225-2006,202-225-3392,http://mcmorris.house.gov,http://mcmorris.house.gov/contact-cathy1/,203 Cannon House Office Building,M001159,3217,H4WA05077,400659,N00026314,CathyMcMorris,http://www.opencongress.org/wiki/Cathy_McMorris-Rodgers,http://youtube.com/mcmorrisrodgers,3.21619E+11,,,5/22/1969,http://mcmorris.house.gov/uploads/McM%2520Official%2520Photo%25203-8-11.jpg
Rep,Cedric,L,Richmond,,,D,LA,2,1,M,202-225-6636,202- 225-1988,http://richmond.house.gov,http://richmond.house.gov/contact-me/email-me,240 Cannon House Office Building,R000588,35384,H8LA02054,412432,N00030184,RepRichmond,http://www.opencongress.org/wiki/Cedric_Richmond,,1.97737E+14,,,9/13/1973,http://upload.wikimedia.org/wikipedia/commons/5/56/Cedric_Richmond.jpg
Rep,Chaka,,Fattah,Sr.,,D,PA,2,1,M,202-225-4001,202-225-5392,http://www.house.gov/fattah,http://fattah.house.gov/?sectionid=8&amp;sectiontree=8,2301 Rayburn House Office Building,F000043,21850,H2PA02055,400130,N00001746,ChakaFattah,http://www.opencongress.org/wiki/Chaka_Fattah,http://youtube.com/ChakaFattah,1.65962E+14,,,11/21/1956,http://upload.wikimedia.org/wikipedia/commons/4/44/Chaka_Fattah_official_House_photo.jpg
Rep,Charles,F.,Bass,,Charlie,R,NH,2,0,M,202-225-5206,202-225-2946,http://bass.house.gov/,,2350 Rayburn House Office Building,B000220,22216,H0NH02017,400019,N00000423,RepCharlesBass,http://www.opencongress.org/wiki/Charlie_Bass,http://youtube.com/RepCharlesBass,1.2097E+14,,,1/8/1952,http://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Charles_Bass_112th_Congress_Portrait.jpg/220px-Charles_Bass_112th_Congress_Portrait.jpg
Rep,Charles,W.,Boustany,Jr.,,R,LA,3,1,M,202-225-2031,202-225-5724,http://www.house.gov/boustany,https://boustanyforms.house.gov/contact-me,1431 Longworth House Office Building,B001255,35514,H4LA07029,400636,N00026595,RepBoustany,http://www.opencongress.org/wiki/Charles_Boustany,http://youtube.com/boustanyla07,1.97408E+14,,,2/21/1956,http://upload.wikimedia.org/wikipedia/commons/b/b6/Rep._Charles_Boustany.jpg
Rep,Charles,W.,Dent,,,R,PA,15,1,M,202-225-6411,202-226-0778,http://dent.house.gov,https://dent.house.gov/?p=ContactForm,2455 Rayburn House Office Building,D000604,9121,H4PA15087,400648,N00026171,,http://www.opencongress.org/wiki/Charles_Dent,http://youtube.com/CongressmanDent,69862092533,,,5/24/1960,http://upload.wikimedia.org/wikipedia/commons/d/d3/Charlie_Dent.jpg
Rep,Charles,K.,Djou,,,R,HI,1,0,M,,,http://djou.house.gov/,,,D000611,17827,H0HI01157,412387,N00029460,,http://www.opencongress.org/wiki/Charles_Djou,,,,,8/9/1970,http://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Charles_Djou.jpg/220px-Charles_Djou.jpg
Rep,Charles,J.,Fleischmann,,Chuck,R,TN,3,1,M,202-225-3271,202-225-3494,http://fleischmann.house.gov,http://fleischmann.house.gov/contact-me/email-me,230 Cannon House Office Building,F000459,123456,H0TN03254,412476,N00030815,RepChuck,http://www.opencongress.org/wiki/Chuck_Fleischmann,http://youtube.com/repchuck,1.89999E+14,,,10/11/1962,http://upload.wikimedia.org/wikipedia/en/0/0a/Charles_Fleischmann_001.jpg
Sen,Charles,E.,Grassley,,Chuck,R,IA,Senior Seat,1,M,202-224-3744,202-224-6020,http://www.grassley.senate.gov,http://www.grassley.senate.gov/contact/contact.cfm,135 Hart Senate Office Building,G000386,53293,S0IA00028,300048,N00001758,ChuckGrassley,http://www.opencongress.org/wiki/Charles_Grassley,http://youtube.com/senchuckgrassley,1.06481E+11,,III,9/17/1933,http://images.politico.com/global/arena/100629_gonzalez_376.jpg
Rep,Charles,A.,Gonzalez,,Charlie,D,TX,20,0,M,202-225-3236,202-225-1915,http://gonzalez.house.gov,http://www.gonzalez.house.gov/index.php?option=com_content&task=view&id=170,1436 Longworth House Office Building,G000544,25445,H8TX20077,400152,N00005960,TX20CharlieG,http://www.opencongress.org/wiki/Charles_Gonzalez,http://youtube.com/charlesagonzalez,55174583605,,,5/5/1945,http://upload.wikimedia.org/wikipedia/commons/4/4a/Sen_Chuck_Grassley_official.jpg
Sen,Charles,T.,Hagel,,Chuck,R,NE,Senior Seat,0,M,,,http://hagel.senate.gov/,,,H001028,231,S6NE00087,300050,N00005301,,http://www.opencongress.org/wiki/Charles_Hagel,,,,II,10/4/1946,http://upload.wikimedia.org/wikipedia/commons/3/3b/Chuck_Hagel_Defense_portrait.jpg
Rep,Charles,J.,Melancon,Sr.,Charlie,D,LA,3,0,M,,,http://melancon.house.gov,,,M001161,35601,H4LA03028,400635,N00026840,,http://www.opencongress.org/wiki/Charles_Melancon,http://youtube.com/RepCharlieMelancon,,,,10/3/1947,http://upload.wikimedia.org/wikipedia/commons/b/bb/Charles_Melancon.jpg
Rep,Charles,W,Norwood,Jr,Charlie,R,GA,10,0,M,,,http://www.house.gov/norwood,,,N000159,,H4GA10022,400296,N00002630,,http://www.opencongress.org/wiki/Charles_Norwood,,,,,7/27/1941,http://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Charles_Norwood_color_photo_portrait.jpg/220px-Charles_Norwood_color_photo_portrait.jpg
Rep,Charles,W.,Pickering,Jr.,Chip,R,MS,3,0,M,,,http://www.house.gov/pickering,,,P000323,279,H6MS03046,400319,N00003341,,http://www.opencongress.org/wiki/Charles_Pickering,,,,,8/10/1963,http://www.nndb.com/people/940/000100640/edward-charles-pickering-1-sized.jpg
Rep,Charles,B.,Rangel,,Charlie,D,NY,13,1,M,202-225-4365,202-225-0816,http://rangel.house.gov,http://rangel.house.gov/contact-me/email-me,2354 Rayburn House Office Building,R000053,26979,H6NY19029,400333,N00000964,CBRangel,http://www.opencongress.org/wiki/Charles_Rangel,http://youtube.com/RepRangel,7390589055,,,6/11/1930,http://upload.wikimedia.org/wikipedia/commons/f/f6/Charles_Rangel_Chairman.jpg
Sen,Charles,E.,Schumer,,Chuck,D,NY,Senior Seat,1,M,202-224-6542,202-228-3027,http://www.schumer.senate.gov,http://www.schumer.senate.gov/Contact/contact_chuck.cfm,322 Hart Senate Office Building,S000148,26976,S8NY00082,300087,N00001093,ChuckSchumer,http://www.opencongress.org/wiki/Charles_Schumer,http://youtube.com/SenatorSchumer,15771239406,,III,11/23/1950,http://upload.wikimedia.org/wikipedia/commons/d/d6/Charles_Schumer_official_portrait.jpg
Rep,Charles,A.,Wilson,Jr.,Charlie,D,OH,6,0,M,,,http://charliewilson.house.gov,,,W000801,10092,H6OH06095,412227,N00003528,,http://www.opencongress.org/wiki/Charles_Wilson,,,,,1/18/1943,http://upload.wikimedia.org/wikipedia/commons/c/c0/CharlieWilson.jpg
Rep,Chellie,M.,Pingree,,,D,ME,1,1,F,202-225-6116,202-225-5590,http://pingree.house.gov,https://forms.house.gov/pingree/webforms/contact-form.shtml,1318 Longworth House Office Building,P000597,6586,H8ME01120,412307,N00013817,ChelliePingree,http://www.opencongress.org/wiki/Chellie_Pingree,http://youtube.com/congresswomanpingree,91529332807,,,4/2/1955,http://upload.wikimedia.org/wikipedia/commons/4/43/Chellie_Pingree.jpg
Rep,Cheri,,Bustos,,,D,IL,17,1,F,202-225-5905,309-786-3720,http://bustos.house.gov,http://bustos.house.gov/contact,1009 Longworth House Office Building,B001286,134964,H2IL17071,412537,N00033390,RepCheri,,http://youtube.com/RepCheri,5.8191E+14,,,10/17/1961,http://blogs.ideasforwomen.com/blogs/change/files/2012/11/Cheri-Bustos-photo-2012-headshot-2.jpeg
Rep,Chip,,Cravaack,,,R,MN,8,0,M,202-225-6211,202- 225-6211,http://cravaack.house.gov/,,508 Cannon House Office Building,C001086,122953,H0MN08115,412441,N00031623,RepChipCravaack,http://www.opencongress.org/wiki/Chip_Cravaack,http://youtube.com/RepChipCravaack,RepChipCravaack,,,12/29/1959,"http://upload.wikimedia.org/wikipedia/commons/7/7f/Chip_Cravaack,_Official_Portrait,_112th_Congress.jpg"
Sen,Chris,Andrew,Coons,,,D,DE,Junior Seat,1,M,202-224-5042,,http://www.coons.senate.gov,http://www.coons.senate.gov/contact/,127a Russell Senate Office Building,C001088,122834,S0DE00092,412390,N00031820,SenCoonsOffice,http://www.opencongress.org/wiki/Chris_Coons,http://youtube.com/senatorchriscoons,2.54951E+14,,II,9/9/1963,http://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Chris_Collins_(cropped).jpg/220px-Chris_Collins_(cropped).jpg
